loss,learning_rate,epoch,steps
1.984,2.9999999999999997e-06,0.0,1
2.2293,5.999999999999999e-06,0.0,2
2.2773,8.999999999999999e-06,0.01,3
2.3403,1.1999999999999999e-05,0.01,4
2.3392,1.4999999999999999e-05,0.01,5
2.3618,1.7999999999999997e-05,0.01,6
2.3858,2.1e-05,0.01,7
2.3682,2.3999999999999997e-05,0.02,8
2.3563,2.6999999999999996e-05,0.02,9
2.3917,2.9999999999999997e-05,0.02,10
2.3775,3.2999999999999996e-05,0.02,11
2.3582,3.5999999999999994e-05,0.02,12
2.4001,3.9e-05,0.03,13
2.3536,4.2e-05,0.03,14
2.3259,4.4999999999999996e-05,0.03,15
2.3035,4.7999999999999994e-05,0.03,16
2.2495,5.1e-05,0.03,17
2.2301,5.399999999999999e-05,0.04,18
2.1846,5.6999999999999996e-05,0.04,19
2.1704,5.9999999999999995e-05,0.04,20
2.1492,6.299999999999999e-05,0.04,21
2.1023,6.599999999999999e-05,0.04,22
2.0624,6.9e-05,0.05,23
1.9781,7.199999999999999e-05,0.05,24
1.9803,7.5e-05,0.05,25
1.9601,7.8e-05,0.05,26
1.8856,8.1e-05,0.05,27
1.8421,8.4e-05,0.06,28
1.796,8.699999999999999e-05,0.06,29
1.7601,8.999999999999999e-05,0.06,30
1.6625,9.3e-05,0.06,31
1.5554,9.599999999999999e-05,0.07,32
1.5073,9.9e-05,0.07,33
1.4215,0.000102,0.07,34
1.3162,0.00010499999999999999,0.07,35
1.2203,0.00010799999999999998,0.07,36
1.1241,0.00011099999999999999,0.08,37
1.0575,0.00011399999999999999,0.08,38
0.9421,0.000117,0.08,39
0.8993,0.00011999999999999999,0.08,40
0.8399,0.00012299999999999998,0.08,41
0.79,0.00012599999999999997,0.09,42
0.7261,0.000129,0.09,43
0.6693,0.00013199999999999998,0.09,44
0.6083,0.000135,0.09,45
0.6173,0.000138,0.09,46
0.5993,0.00014099999999999998,0.1,47
0.5688,0.00014399999999999998,0.1,48
0.5439,0.000147,0.1,49
0.5369,0.00015,0.1,50
1.0297,0.00015299999999999998,0.1,51
1.0549,0.000156,0.11,52
1.0249,0.000159,0.11,53
0.997,0.000162,0.11,54
0.9372,0.000165,0.11,55
0.8725,0.000168,0.11,56
0.8358,0.00017099999999999998,0.12,57
0.8017,0.00017399999999999997,0.12,58
0.7424,0.00017699999999999997,0.12,59
0.7247,0.00017999999999999998,0.12,60
0.6925,0.00018299999999999998,0.12,61
0.6772,0.000186,0.13,62
0.6517,0.00018899999999999999,0.13,63
0.6594,0.00019199999999999998,0.13,64
0.638,0.000195,0.13,65
0.6279,0.000198,0.13,66
0.6292,0.000201,0.14,67
0.6099,0.000204,0.14,68
0.6078,0.00020699999999999996,0.14,69
0.6106,0.00020999999999999998,0.14,70
0.6001,0.00021299999999999997,0.14,71
0.5922,0.00021599999999999996,0.15,72
0.576,0.00021899999999999998,0.15,73
0.5887,0.00022199999999999998,0.15,74
0.5676,0.000225,0.15,75
0.5527,0.00022799999999999999,0.15,76
0.5639,0.00023099999999999998,0.16,77
0.516,0.000234,0.16,78
0.5461,0.000237,0.16,79
0.5434,0.00023999999999999998,0.16,80
0.5518,0.000243,0.16,81
0.5528,0.00024599999999999996,0.17,82
0.5194,0.000249,0.17,83
0.5171,0.00025199999999999995,0.17,84
0.5299,0.00025499999999999996,0.17,85
0.5116,0.000258,0.18,86
0.5251,0.000261,0.18,87
0.4959,0.00026399999999999997,0.18,88
0.4864,0.000267,0.18,89
0.4647,0.00027,0.18,90
0.4913,0.00027299999999999997,0.19,91
0.4733,0.000276,0.19,92
0.4592,0.000279,0.19,93
0.4478,0.00028199999999999997,0.19,94
0.4418,0.000285,0.19,95
0.415,0.00028799999999999995,0.2,96
0.4094,0.00029099999999999997,0.2,97
0.3897,0.000294,0.2,98
0.3884,0.00029699999999999996,0.2,99
0.4047,0.0003,0.2,100
0.7713,0.0002997272727272727,0.21,101
0.719,0.0002994545454545454,0.21,102
0.6866,0.0002991818181818182,0.21,103
0.6554,0.0002989090909090909,0.21,104
0.6086,0.0002986363636363636,0.21,105
0.6181,0.0002983636363636363,0.22,106
0.5946,0.0002980909090909091,0.22,107
0.5722,0.00029781818181818175,0.22,108
0.5683,0.0002975454545454545,0.22,109
0.5675,0.00029727272727272724,0.22,110
0.5562,0.00029699999999999996,0.23,111
0.5594,0.0002967272727272727,0.23,112
0.5471,0.00029645454545454544,0.23,113
0.5477,0.00029618181818181816,0.23,114
0.5473,0.00029590909090909087,0.23,115
0.5282,0.00029563636363636364,0.24,116
0.5389,0.0002953636363636363,0.24,117
0.5258,0.0002950909090909091,0.24,118
0.5066,0.0002948181818181818,0.24,119
0.5205,0.0002945454545454545,0.24,120
0.5039,0.0002942727272727273,0.25,121
0.5091,0.000294,0.25,122
0.499,0.0002937272727272727,0.25,123
0.5045,0.0002934545454545454,0.25,124
0.5242,0.00029318181818181814,0.25,125
0.4824,0.00029290909090909085,0.26,126
0.4806,0.0002926363636363636,0.26,127
0.4803,0.00029236363636363634,0.26,128
0.4613,0.00029209090909090905,0.26,129
0.4605,0.0002918181818181818,0.26,130
0.4738,0.00029154545454545454,0.27,131
0.471,0.00029127272727272726,0.27,132
0.4703,0.00029099999999999997,0.27,133
0.4651,0.0002907272727272727,0.27,134
0.4466,0.0002904545454545454,0.27,135
0.4345,0.0002901818181818182,0.28,136
0.4359,0.0002899090909090909,0.28,137
0.428,0.0002896363636363636,0.28,138
0.4093,0.0002893636363636364,0.28,139
0.4217,0.00028909090909090904,0.28,140
0.3902,0.0002888181818181818,0.29,141
0.3858,0.0002885454545454545,0.29,142
0.3889,0.00028827272727272724,0.29,143
0.3954,0.00028799999999999995,0.29,144
0.3548,0.0002877272727272727,0.3,145
0.3543,0.00028745454545454544,0.3,146
0.3296,0.00028718181818181815,0.3,147
0.3371,0.0002869090909090909,0.3,148
0.3082,0.0002866363636363636,0.3,149
0.3373,0.00028636363636363636,0.31,150
0.6719,0.00028609090909090907,0.31,151
0.6329,0.0002858181818181818,0.31,152
0.593,0.0002855454545454545,0.31,153
0.5652,0.00028527272727272727,0.31,154
0.5409,0.000285,0.32,155
0.5297,0.0002847272727272727,0.32,156
0.5438,0.0002844545454545454,0.32,157
0.5416,0.00028418181818181814,0.32,158
0.5104,0.0002839090909090909,0.32,159
0.4899,0.0002836363636363636,0.33,160
0.4881,0.00028336363636363634,0.33,161
0.5059,0.00028309090909090905,0.33,162
0.4705,0.0002828181818181818,0.33,163
0.4837,0.0002825454545454545,0.33,164
0.4798,0.00028227272727272725,0.34,165
0.4841,0.00028199999999999997,0.34,166
0.467,0.0002817272727272727,0.34,167
0.4759,0.00028145454545454546,0.34,168
0.4553,0.00028118181818181817,0.34,169
0.4712,0.0002809090909090909,0.35,170
