loss,learning_rate,epoch,steps
1.8352,2.9999999999999997e-06,0.0,1
2.043,5.999999999999999e-06,0.0,2
2.1007,8.999999999999999e-06,0.01,3
2.1431,1.1999999999999999e-05,0.01,4
2.1758,1.4999999999999999e-05,0.01,5
2.1557,1.7999999999999997e-05,0.01,6
2.1755,2.1e-05,0.01,7
2.1838,2.3999999999999997e-05,0.02,8
2.1719,2.6999999999999996e-05,0.02,9
2.1493,2.9999999999999997e-05,0.02,10
2.1431,3.2999999999999996e-05,0.02,11
2.1413,3.5999999999999994e-05,0.02,12
2.1184,3.9e-05,0.03,13
2.1049,4.2e-05,0.03,14
2.0936,4.4999999999999996e-05,0.03,15
2.0596,4.7999999999999994e-05,0.03,16
1.9818,5.1e-05,0.03,17
2.0105,5.399999999999999e-05,0.04,18
1.9848,5.6999999999999996e-05,0.04,19
1.9411,5.9999999999999995e-05,0.04,20
1.9213,6.299999999999999e-05,0.04,21
1.8935,6.599999999999999e-05,0.04,22
1.8495,6.9e-05,0.05,23
1.7739,7.199999999999999e-05,0.05,24
1.6591,7.5e-05,0.05,25
1.62,7.8e-05,0.05,26
1.5468,8.1e-05,0.05,27
1.4711,8.4e-05,0.06,28
1.3996,8.699999999999999e-05,0.06,29
1.3223,8.999999999999999e-05,0.06,30
1.2267,9.3e-05,0.06,31
1.1432,9.599999999999999e-05,0.07,32
1.0733,9.9e-05,0.07,33
0.9655,0.000102,0.07,34
0.8635,0.00010499999999999999,0.07,35
0.8611,0.00010799999999999998,0.07,36
0.8321,0.00011099999999999999,0.08,37
0.8067,0.00011399999999999999,0.08,38
0.7431,0.000117,0.08,39
0.7323,0.00011999999999999999,0.08,40
0.6949,0.00012299999999999998,0.08,41
0.6696,0.00012599999999999997,0.09,42
0.5922,0.000129,0.09,43
0.6056,0.00013199999999999998,0.09,44
0.6002,0.000135,0.09,45
0.5643,0.000138,0.09,46
0.5346,0.00014099999999999998,0.1,47
0.5143,0.00014399999999999998,0.1,48
0.4602,0.000147,0.1,49
0.5278,0.00015,0.1,50
0.9347,0.00015299999999999998,0.1,51
0.8716,0.000156,0.11,52
0.854,0.000159,0.11,53
0.808,0.000162,0.11,54
0.7676,0.000165,0.11,55
