loss,learning_rate,epoch,steps
1.8965,2.9999999999999997e-06,0.0,1
2.1221,5.999999999999999e-06,0.0,2
2.1707,8.999999999999999e-06,0.01,3
2.2287,1.1999999999999999e-05,0.01,4
2.2253,1.4999999999999999e-05,0.01,5
2.246,1.7999999999999997e-05,0.01,6
2.2668,2.1e-05,0.01,7
2.2506,2.3999999999999997e-05,0.02,8
2.2389,2.6999999999999996e-05,0.02,9
2.2694,2.9999999999999997e-05,0.02,10
2.2569,3.2999999999999996e-05,0.02,11
2.2389,3.5999999999999994e-05,0.02,12
2.2805,3.9e-05,0.03,13
2.2403,4.2e-05,0.03,14
2.2114,4.4999999999999996e-05,0.03,15
2.1903,4.7999999999999994e-05,0.03,16
2.1471,5.1e-05,0.03,17
2.1408,5.399999999999999e-05,0.04,18
2.1026,5.6999999999999996e-05,0.04,19
2.0817,5.9999999999999995e-05,0.04,20
2.0606,6.299999999999999e-05,0.04,21
2.0112,6.599999999999999e-05,0.04,22
1.9747,6.9e-05,0.05,23
1.8971,7.199999999999999e-05,0.05,24
1.901,7.5e-05,0.05,25
1.8815,7.8e-05,0.05,26
1.8085,8.1e-05,0.05,27
1.7603,8.4e-05,0.06,28
1.7144,8.699999999999999e-05,0.06,29
1.6701,8.999999999999999e-05,0.06,30
1.5611,9.3e-05,0.06,31
1.4565,9.599999999999999e-05,0.07,32
1.4073,9.9e-05,0.07,33
1.321,0.000102,0.07,34
1.2058,0.00010499999999999999,0.07,35
1.1148,0.00010799999999999998,0.07,36
1.0116,0.00011099999999999999,0.08,37
0.9468,0.00011399999999999999,0.08,38
0.8485,0.000117,0.08,39
0.8079,0.00011999999999999999,0.08,40
0.7509,0.00012299999999999998,0.08,41
0.6989,0.00012599999999999997,0.09,42
0.6447,0.000129,0.09,43
0.6103,0.00013199999999999998,0.09,44
0.5593,0.000135,0.09,45
0.5773,0.000138,0.09,46
0.5644,0.00014099999999999998,0.1,47
0.5423,0.00014399999999999998,0.1,48
0.5308,0.000147,0.1,49
