loss,learning_rate,epoch,steps
1.8307,2.9999999999999997e-06,0.0,1
2.0363,5.999999999999999e-06,0.0,2
2.103,8.999999999999999e-06,0.01,3
2.1259,1.1999999999999999e-05,0.01,4
2.1774,1.4999999999999999e-05,0.01,5
2.1511,1.7999999999999997e-05,0.01,6
2.1792,2.1e-05,0.01,7
2.1787,2.3999999999999997e-05,0.02,8
2.1562,2.6999999999999996e-05,0.02,9
2.17,2.9999999999999997e-05,0.02,10
2.1454,3.2999999999999996e-05,0.02,11
2.1353,3.5999999999999994e-05,0.02,12
2.1125,3.9e-05,0.03,13
2.1074,4.2e-05,0.03,14
2.0854,4.4999999999999996e-05,0.03,15
2.0202,4.7999999999999994e-05,0.03,16
2.017,5.1e-05,0.03,17
2.0125,5.399999999999999e-05,0.04,18
1.9801,5.6999999999999996e-05,0.04,19
1.9447,5.9999999999999995e-05,0.04,20
1.9255,6.299999999999999e-05,0.04,21
1.883,6.599999999999999e-05,0.04,22
1.8245,6.9e-05,0.05,23
1.7541,7.199999999999999e-05,0.05,24
1.6459,7.5e-05,0.05,25
1.6258,7.8e-05,0.05,26
1.5384,8.1e-05,0.05,27
1.4631,8.4e-05,0.06,28
1.3806,8.699999999999999e-05,0.06,29
1.3171,8.999999999999999e-05,0.06,30
1.2093,9.3e-05,0.06,31
1.1301,9.599999999999999e-05,0.07,32
1.0596,9.9e-05,0.07,33
0.9081,0.000102,0.07,34
0.8859,0.00010499999999999999,0.07,35
0.8761,0.00010799999999999998,0.07,36
0.8152,0.00011099999999999999,0.08,37
0.7823,0.00011399999999999999,0.08,38
0.7579,0.000117,0.08,39
0.7187,0.00011999999999999999,0.08,40
0.6909,0.00012299999999999998,0.08,41
0.6714,0.00012599999999999997,0.09,42
0.5585,0.000129,0.09,43
0.6141,0.00013199999999999998,0.09,44
0.5967,0.000135,0.09,45
0.556,0.000138,0.09,46
0.5416,0.00014099999999999998,0.1,47
0.5054,0.00014399999999999998,0.1,48
0.4533,0.000147,0.1,49
0.5218,0.00015,0.1,50
0.9167,0.00015299999999999998,0.1,51
0.8677,0.000156,0.11,52
0.8353,0.000159,0.11,53
0.7691,0.000162,0.11,54
0.7689,0.000165,0.11,55
0.7703,0.000168,0.11,56
0.725,0.00017099999999999998,0.12,57
0.7446,0.00017399999999999997,0.12,58
0.7366,0.00017699999999999997,0.12,59
0.6871,0.00017999999999999998,0.12,60
0.6583,0.00018299999999999998,0.12,61
0.6909,0.000186,0.13,62
0.6785,0.00018899999999999999,0.13,63
0.6537,0.00019199999999999998,0.13,64
0.6493,0.000195,0.13,65
0.6413,0.000198,0.13,66
0.5827,0.000201,0.14,67
0.6405,0.000204,0.14,68
0.6201,0.00020699999999999996,0.14,69
0.6092,0.00020999999999999998,0.14,70
0.5907,0.00021299999999999997,0.14,71
0.5923,0.00021599999999999996,0.15,72
0.5795,0.00021899999999999998,0.15,73
0.5451,0.00022199999999999998,0.15,74
0.5291,0.000225,0.15,75
0.485,0.00022799999999999999,0.15,76
0.4883,0.00023099999999999998,0.16,77
0.4826,0.000234,0.16,78
0.4735,0.000237,0.16,79
0.4581,0.00023999999999999998,0.16,80
0.4602,0.000243,0.16,81
0.4575,0.00024599999999999996,0.17,82
0.4352,0.000249,0.17,83
0.4305,0.00025199999999999995,0.17,84
0.4062,0.00025499999999999996,0.17,85
0.3982,0.000258,0.18,86
0.4218,0.000261,0.18,87
0.4033,0.00026399999999999997,0.18,88
0.3811,0.000267,0.18,89
0.3947,0.00027,0.18,90
0.3731,0.00027299999999999997,0.19,91
