loss,learning_rate,epoch,steps
1.9529,2.9999999999999997e-06,0.0,1
2.1331,5.999999999999999e-06,0.0,2
2.2037,8.999999999999999e-06,0.01,3
2.2403,1.1999999999999999e-05,0.01,4
2.2578,1.4999999999999999e-05,0.01,5
2.276,1.7999999999999997e-05,0.01,6
2.2644,2.1e-05,0.01,7
2.3074,2.3999999999999997e-05,0.02,8
2.2933,2.6999999999999996e-05,0.02,9
2.2715,2.9999999999999997e-05,0.02,10
2.2919,3.2999999999999996e-05,0.02,11
2.2828,3.5999999999999994e-05,0.02,12
2.2853,3.9e-05,0.03,13
2.2773,4.2e-05,0.03,14
2.2523,4.4999999999999996e-05,0.03,15
2.2314,4.7999999999999994e-05,0.03,16
2.2062,5.1e-05,0.03,17
2.2085,5.399999999999999e-05,0.04,18
2.1798,5.6999999999999996e-05,0.04,19
2.1636,5.9999999999999995e-05,0.04,20
2.1297,6.299999999999999e-05,0.04,21
2.0879,6.599999999999999e-05,0.04,22
2.0593,6.9e-05,0.05,23
2.0424,7.199999999999999e-05,0.05,24
1.9801,7.5e-05,0.05,25
1.9678,7.8e-05,0.05,26
1.9366,8.1e-05,0.05,27
1.8791,8.4e-05,0.06,28
1.8352,8.699999999999999e-05,0.06,29
1.7456,8.999999999999999e-05,0.06,30
1.7001,9.3e-05,0.06,31
1.6054,9.599999999999999e-05,0.07,32
1.5149,9.9e-05,0.07,33
1.4313,0.000102,0.07,34
1.3291,0.00010499999999999999,0.07,35
1.2139,0.00010799999999999998,0.07,36
1.1083,0.00011099999999999999,0.08,37
0.9819,0.00011399999999999999,0.08,38
0.8794,0.000117,0.08,39
0.8051,0.00011999999999999999,0.08,40
0.6916,0.00012299999999999998,0.08,41
0.6602,0.00012599999999999997,0.09,42
0.6005,0.000129,0.09,43
0.5583,0.00013199999999999998,0.09,44
0.5377,0.000135,0.09,45
0.4735,0.000138,0.09,46
0.4692,0.00014099999999999998,0.1,47
0.4366,0.00014399999999999998,0.1,48
0.4674,0.000147,0.1,49
0.5312,0.00015,0.1,50
0.8433,0.00015299999999999998,0.1,51
0.8366,0.000156,0.11,52
0.8222,0.000159,0.11,53
0.7482,0.000162,0.11,54
0.7262,0.000165,0.11,55
0.7161,0.000168,0.11,56
0.7004,0.00017099999999999998,0.12,57
0.6669,0.00017399999999999997,0.12,58
0.6606,0.00017699999999999997,0.12,59
0.6432,0.00017999999999999998,0.12,60
0.6141,0.00018299999999999998,0.12,61
0.6015,0.000186,0.13,62
0.5948,0.00018899999999999999,0.13,63
0.5829,0.00019199999999999998,0.13,64
0.5688,0.000195,0.13,65
0.5707,0.000198,0.13,66
0.5461,0.000201,0.14,67
0.549,0.000204,0.14,68
0.5193,0.00020699999999999996,0.14,69
0.5261,0.00020999999999999998,0.14,70
0.5278,0.00021299999999999997,0.14,71
0.5163,0.00021599999999999996,0.15,72
0.5007,0.00021899999999999998,0.15,73
0.4796,0.00022199999999999998,0.15,74
0.4916,0.000225,0.15,75
0.4651,0.00022799999999999999,0.15,76
0.4768,0.00023099999999999998,0.16,77
0.4552,0.000234,0.16,78
0.4403,0.000237,0.16,79
0.4549,0.00023999999999999998,0.16,80
0.4563,0.000243,0.16,81
0.4296,0.00024599999999999996,0.17,82
0.4365,0.000249,0.17,83
0.4175,0.00025199999999999995,0.17,84
0.4021,0.00025499999999999996,0.17,85
0.3911,0.000258,0.18,86
0.3913,0.000261,0.18,87
0.3922,0.00026399999999999997,0.18,88
0.3756,0.000267,0.18,89
0.3809,0.00027,0.18,90
0.366,0.00027299999999999997,0.19,91
0.3609,0.000276,0.19,92
0.3454,0.000279,0.19,93
0.3258,0.00028199999999999997,0.19,94
0.317,0.000285,0.19,95
0.3266,0.00028799999999999995,0.2,96
0.3006,0.00029099999999999997,0.2,97
0.3035,0.000294,0.2,98
0.299,0.00029699999999999996,0.2,99
0.3719,0.0003,0.2,100
0.7078,0.0002997272727272727,0.21,101
0.6495,0.0002994545454545454,0.21,102
0.6087,0.0002991818181818182,0.21,103
0.5924,0.0002989090909090909,0.21,104
0.576,0.0002986363636363636,0.21,105
0.5658,0.0002983636363636363,0.22,106
0.5669,0.0002980909090909091,0.22,107
