loss,learning_rate,epoch,steps
0.3422,0.00023781818181818179,0.67,328
0.3437,0.00023754545454545453,0.67,329
0.3282,0.00023727272727272724,0.67,330
0.3354,0.000237,0.67,331
0.3394,0.0002367272727272727,0.68,332
0.3335,0.00023645454545454545,0.68,333
0.3265,0.00023618181818181816,0.68,334
0.3078,0.0002359090909090909,0.68,335
0.3008,0.0002356363636363636,0.68,336
0.3044,0.00023536363636363634,0.69,337
0.2827,0.00023509090909090908,0.69,338
0.2873,0.0002348181818181818,0.69,339
0.2783,0.00023454545454545454,0.69,340
0.2692,0.00023427272727272725,0.69,341
0.2799,0.000234,0.7,342
0.2818,0.00023372727272727268,0.7,343
0.2655,0.00023345454545454543,0.7,344
0.2643,0.00023318181818181814,0.7,345
0.2555,0.00023290909090909089,0.7,346
0.2522,0.00023263636363636363,0.71,347
0.247,0.00023236363636363634,0.71,348
0.2454,0.0002320909090909091,0.71,349
0.3039,0.0002318181818181818,0.71,350
0.5758,0.00023154545454545455,0.71,351
0.55,0.00023127272727272723,0.72,352
0.508,0.00023099999999999998,0.72,353
0.5016,0.0002307272727272727,0.72,354
0.4738,0.00023045454545454544,0.72,355
0.4709,0.00023018181818181815,0.72,356
0.4682,0.0002299090909090909,0.73,357
0.4503,0.00022963636363636364,0.73,358
0.4388,0.00022936363636363633,0.73,359
0.4523,0.00022909090909090907,0.73,360
0.4439,0.00022881818181818178,0.73,361
0.4178,0.00022854545454545453,0.74,362
0.4166,0.00022827272727272724,0.74,363
0.4003,0.00022799999999999999,0.74,364
0.4078,0.0002277272727272727,0.74,365
0.4036,0.00022745454545454544,0.75,366
0.4041,0.0002271818181818182,0.75,367
0.394,0.00022690909090909088,0.75,368
0.3941,0.00022663636363636362,0.75,369
0.3992,0.00022636363636363633,0.75,370
0.3887,0.00022609090909090908,0.76,371
0.3679,0.0002258181818181818,0.76,372
0.3546,0.00022554545454545454,0.76,373
0.3695,0.00022527272727272725,0.76,374
0.3551,0.000225,0.76,375
0.3587,0.0002247272727272727,0.77,376
0.3487,0.00022445454545454543,0.77,377
0.3392,0.00022418181818181817,0.77,378
0.3437,0.00022390909090909088,0.77,379
0.3493,0.00022363636363636363,0.77,380
0.33,0.00022336363636363634,0.78,381
0.3062,0.00022309090909090909,0.78,382
0.3121,0.00022281818181818177,0.78,383
0.3205,0.00022254545454545452,0.78,384
0.2879,0.00022227272727272726,0.78,385
0.2982,0.00022199999999999998,0.79,386
0.2835,0.00022172727272727272,0.79,387
0.2907,0.00022145454545454543,0.79,388
0.28,0.00022118181818181818,0.79,389
0.2801,0.0002209090909090909,0.79,390
0.2709,0.00022063636363636364,0.8,391
0.2816,0.00022036363636363632,0.8,392
0.2818,0.00022009090909090907,0.8,393
0.2773,0.0002198181818181818,0.8,394
0.2481,0.00021954545454545452,0.8,395
0.2636,0.00021927272727272727,0.81,396
0.2466,0.00021899999999999998,0.81,397
0.2409,0.00021872727272727273,0.81,398
0.2531,0.00021845454545454541,0.81,399
0.3167,0.00021818181818181816,0.81,400
0.5617,0.00021790909090909087,0.82,401
0.5445,0.00021763636363636362,0.82,402
0.5135,0.00021736363636363633,0.82,403
0.5195,0.00021709090909090907,0.82,404
0.467,0.00021681818181818182,0.82,405
0.4567,0.00021654545454545453,0.83,406
0.4616,0.00021627272727272728,0.83,407
0.444,0.00021599999999999996,0.83,408
0.4506,0.0002157272727272727,0.83,409
0.4326,0.00021545454545454542,0.83,410
0.424,0.00021518181818181817,0.84,411
0.4287,0.00021490909090909088,0.84,412
0.4113,0.00021463636363636362,0.84,413
0.4126,0.00021436363636363637,0.84,414
0.4123,0.00021409090909090906,0.84,415
0.3963,0.0002138181818181818,0.85,416
0.405,0.00021354545454545451,0.85,417
0.3878,0.00021327272727272726,0.85,418
0.3852,0.00021299999999999997,0.85,419
0.3836,0.00021272727272727272,0.85,420
0.3909,0.00021245454545454543,0.86,421
0.3728,0.00021218181818181817,0.86,422
0.3745,0.00021190909090909092,0.86,423
0.366,0.0002116363636363636,0.86,424
0.3682,0.00021136363636363635,0.87,425
0.364,0.00021109090909090906,0.87,426
0.3436,0.0002108181818181818,0.87,427
0.3475,0.00021054545454545452,0.87,428
0.3473,0.00021027272727272727,0.87,429
0.3432,0.00020999999999999998,0.88,430
0.3459,0.0002097272727272727,0.88,431
0.3264,0.00020945454545454544,0.88,432
0.3161,0.00020918181818181816,0.88,433
0.3108,0.0002089090909090909,0.88,434
0.3074,0.00020863636363636361,0.89,435
0.2952,0.00020836363636363636,0.89,436
0.2851,0.00020809090909090907,0.89,437
0.29,0.00020781818181818182,0.89,438
0.2921,0.0002075454545454545,0.89,439
0.2777,0.00020727272727272725,0.9,440
0.2769,0.00020699999999999996,0.9,441
0.284,0.0002067272727272727,0.9,442
0.2632,0.00020645454545454545,0.9,443
0.2714,0.00020618181818181816,0.9,444
0.2669,0.0002059090909090909,0.91,445
0.2527,0.00020563636363636362,0.91,446
0.2552,0.00020536363636363637,0.91,447
0.2533,0.00020509090909090905,0.91,448
0.2447,0.0002048181818181818,0.91,449
0.3009,0.0002045454545454545,0.92,450
0.5436,0.00020427272727272726,0.92,451
0.5292,0.000204,0.92,452
0.5064,0.00020372727272727271,0.92,453
0.4837,0.00020345454545454546,0.92,454
0.4501,0.00020318181818181815,0.93,455
0.4503,0.0002029090909090909,0.93,456
0.4361,0.0002026363636363636,0.93,457
0.4347,0.00020236363636363635,0.93,458
0.44,0.00020209090909090906,0.93,459
0.4266,0.0002018181818181818,0.94,460
0.421,0.00020154545454545455,0.94,461
0.4085,0.00020127272727272726,0.94,462
0.3981,0.000201,0.94,463
0.3882,0.0002007272727272727,0.94,464
0.3948,0.00020045454545454544,0.95,465
0.3998,0.00020018181818181815,0.95,466
0.3801,0.0001999090909090909,0.95,467
0.3724,0.0001996363636363636,0.95,468
0.3674,0.00019936363636363636,0.95,469
0.3594,0.0001990909090909091,0.96,470
0.3688,0.0001988181818181818,0.96,471
0.3516,0.00019854545454545453,0.96,472
0.352,0.00019827272727272725,0.96,473
0.3389,0.000198,0.96,474
0.3352,0.0001977272727272727,0.97,475
0.3164,0.00019745454545454545,0.97,476
0.3192,0.00019718181818181816,0.97,477
0.3053,0.0001969090909090909,0.97,478
0.2972,0.0001966363636363636,0.98,479
0.3005,0.00019636363636363634,0.98,480
0.2969,0.00019609090909090908,0.98,481
0.2909,0.0001958181818181818,0.98,482
0.2737,0.00019554545454545454,0.98,483
0.2873,0.00019527272727272725,0.99,484
0.2675,0.000195,0.99,485
0.2693,0.00019472727272727269,0.99,486
0.2684,0.00019445454545454543,0.99,487
0.2427,0.00019418181818181814,0.99,488
0.2445,0.00019390909090909089,1.0,489
0.2402,0.00019363636363636363,1.0,490
0.2779,0.00019336363636363634,1.0,491
0.4769,0.0001930909090909091,1.0,492
0.5242,0.0001928181818181818,1.0,493
0.5038,0.00019254545454545455,1.01,494
0.4908,0.00019227272727272723,1.01,495
0.4588,0.00019199999999999998,1.01,496
0.4496,0.0001917272727272727,1.01,497
0.4419,0.00019145454545454544,1.01,498
0.4552,0.00019118181818181818,1.02,499
0.4414,0.0001909090909090909,1.02,500
0.4283,0.00019063636363636364,1.02,501
0.4108,0.00019036363636363635,1.02,502
0.4274,0.00019009090909090907,1.02,503
0.3989,0.00018981818181818178,1.03,504
0.411,0.00018954545454545453,1.03,505
0.3957,0.00018927272727272724,1.03,506
0.3919,0.00018899999999999999,1.03,507
0.3843,0.00018872727272727273,1.03,508
0.3865,0.00018845454545454544,1.04,509
0.3819,0.0001881818181818182,1.04,510
0.3694,0.00018790909090909088,1.04,511
0.3772,0.00018763636363636362,1.04,512
0.3754,0.00018736363636363633,1.04,513
0.3703,0.00018709090909090908,1.05,514
0.3599,0.0001868181818181818,1.05,515
0.3486,0.00018654545454545454,1.05,516
0.3516,0.00018627272727272725,1.05,517
0.3463,0.000186,1.05,518
0.3469,0.00018572727272727274,1.06,519
0.3404,0.00018545454545454543,1.06,520
0.3312,0.00018518181818181817,1.06,521
0.3317,0.00018490909090909088,1.06,522
0.3145,0.00018463636363636363,1.06,523
0.318,0.00018436363636363634,1.07,524
0.3206,0.00018409090909090909,1.07,525
0.3055,0.00018381818181818177,1.07,526
0.288,0.00018354545454545452,1.07,527
0.286,0.00018327272727272726,1.07,528
0.28,0.00018299999999999998,1.08,529
0.2793,0.00018272727272727272,1.08,530
0.2793,0.00018245454545454543,1.08,531
0.2738,0.00018218181818181818,1.08,532
0.2673,0.0001819090909090909,1.08,533
0.2687,0.00018163636363636364,1.09,534
0.2544,0.00018136363636363632,1.09,535
0.2559,0.00018109090909090907,1.09,536
0.2478,0.0001808181818181818,1.09,537
0.2404,0.00018054545454545453,1.1,538
0.24,0.00018027272727272727,1.1,539
0.2346,0.00017999999999999998,1.1,540
0.2754,0.00017972727272727273,1.1,541
0.4637,0.00017945454545454542,1.1,542
0.5256,0.00017918181818181816,1.11,543
0.517,0.00017890909090909087,1.11,544
0.4766,0.00017863636363636362,1.11,545
0.4904,0.00017836363636363636,1.11,546
0.4361,0.00017809090909090908,1.11,547
0.4422,0.00017781818181818182,1.12,548
0.4363,0.00017754545454545453,1.12,549
0.4367,0.00017727272727272728,1.12,550
0.4212,0.00017699999999999997,1.12,551
0.4168,0.0001767272727272727,1.12,552
0.4203,0.00017645454545454542,1.13,553
0.4087,0.00017618181818181817,1.13,554
0.4142,0.00017590909090909088,1.13,555
0.3956,0.00017563636363636363,1.13,556
0.3907,0.00017536363636363637,1.13,557
0.3888,0.00017509090909090908,1.14,558
0.3888,0.0001748181818181818,1.14,559
0.3785,0.00017454545454545452,1.14,560
0.3709,0.00017427272727272726,1.14,561
0.3824,0.00017399999999999997,1.14,562
0.369,0.00017372727272727272,1.15,563
0.3482,0.00017345454545454543,1.15,564
0.3567,0.00017318181818181818,1.15,565
0.3607,0.00017290909090909092,1.15,566
0.3443,0.0001726363636363636,1.15,567
0.3353,0.00017236363636363635,1.16,568
0.3448,0.00017209090909090907,1.16,569
0.3302,0.0001718181818181818,1.16,570
0.3304,0.00017154545454545452,1.16,571
0.3131,0.00017127272727272727,1.16,572
0.3186,0.00017099999999999998,1.17,573
0.3044,0.00017072727272727273,1.17,574
0.3106,0.00017045454545454547,1.17,575
0.2853,0.00017018181818181816,1.17,576
0.2975,0.0001699090909090909,1.17,577
0.2959,0.00016963636363636362,1.18,578
0.2758,0.00016936363636363636,1.18,579
0.2798,0.00016909090909090907,1.18,580
0.2731,0.00016881818181818182,1.18,581
0.2697,0.0001685454545454545,1.18,582
0.2647,0.00016827272727272725,1.19,583
0.2681,0.000168,1.19,584
0.2616,0.0001677272727272727,1.19,585
0.2611,0.00016745454545454545,1.19,586
0.2514,0.00016718181818181816,1.19,587
0.2538,0.0001669090909090909,1.2,588
0.2363,0.00016663636363636362,1.2,589
0.2544,0.00016636363636363637,1.2,590
0.2877,0.00016609090909090905,1.2,591
0.4653,0.0001658181818181818,1.21,592
0.5283,0.0001655454545454545,1.21,593
0.4982,0.00016527272727272726,1.21,594
0.4931,0.000165,1.21,595
0.4392,0.00016472727272727271,1.21,596
0.4339,0.00016445454545454546,1.22,597
0.4275,0.00016418181818181815,1.22,598
0.432,0.0001639090909090909,1.22,599
0.4243,0.0001636363636363636,1.22,600
0.4236,0.00016336363636363635,1.22,601
0.4261,0.00016309090909090906,1.23,602
0.4114,0.0001628181818181818,1.23,603
0.3999,0.00016254545454545455,1.23,604
0.403,0.00016227272727272726,1.23,605
0.3861,0.000162,1.23,606
0.3773,0.0001617272727272727,1.24,607
0.3815,0.00016145454545454544,1.24,608
0.3743,0.00016118181818181815,1.24,609
0.3871,0.0001609090909090909,1.24,610
0.371,0.0001606363636363636,1.24,611
0.3816,0.00016036363636363636,1.25,612
0.3642,0.0001600909090909091,1.25,613
0.3526,0.0001598181818181818,1.25,614
0.3544,0.00015954545454545453,1.25,615
0.3558,0.00015927272727272725,1.25,616
0.335,0.000159,1.26,617
0.3403,0.0001587272727272727,1.26,618
0.3494,0.00015845454545454545,1.26,619
0.3178,0.00015818181818181816,1.26,620
0.3391,0.0001579090909090909,1.26,621
0.325,0.00015763636363636365,1.27,622
0.3231,0.00015736363636363634,1.27,623
0.2913,0.00015709090909090908,1.27,624
0.2999,0.0001568181818181818,1.27,625
0.2969,0.00015654545454545454,1.27,626
0.2963,0.00015627272727272725,1.28,627
0.2862,0.000156,1.28,628
0.2754,0.0001557272727272727,1.28,629
0.2843,0.00015545454545454546,1.28,630
0.2774,0.00015518181818181814,1.28,631
0.2727,0.0001549090909090909,1.29,632
0.258,0.00015463636363636363,1.29,633
0.2644,0.00015436363636363635,1.29,634
0.2596,0.0001540909090909091,1.29,635
0.254,0.0001538181818181818,1.29,636
0.2505,0.00015354545454545455,1.3,637
0.2398,0.00015327272727272724,1.3,638
0.2412,0.00015299999999999998,1.3,639
0.2352,0.0001527272727272727,1.3,640
0.2677,0.00015245454545454544,1.3,641
0.4666,0.00015218181818181818,1.31,642
0.5129,0.0001519090909090909,1.31,643
0.4847,0.00015163636363636364,1.31,644
0.476,0.00015136363636363635,1.31,645
0.4522,0.0001510909090909091,1.32,646
0.4349,0.00015081818181818179,1.32,647
0.4382,0.00015054545454545453,1.32,648
0.4326,0.00015027272727272724,1.32,649
0.4261,0.00015,1.32,650
0.4224,0.0001497272727272727,1.33,651
0.4133,0.00014945454545454545,1.33,652
0.4113,0.00014918181818181816,1.33,653
0.3941,0.00014890909090909088,1.33,654
0.3991,0.00014863636363636362,1.33,655
0.3881,0.00014836363636363636,1.34,656
0.3711,0.00014809090909090908,1.34,657
0.3886,0.00014781818181818182,1.34,658
0.3755,0.00014754545454545454,1.34,659
0.375,0.00014727272727272725,1.34,660
0.3759,0.000147,1.35,661
0.3664,0.0001467272727272727,1.35,662
0.3621,0.00014645454545454543,1.35,663
0.3411,0.00014618181818181817,1.35,664
0.3518,0.0001459090909090909,1.35,665
0.362,0.00014563636363636363,1.36,666
0.3472,0.00014536363636363634,1.36,667
0.3429,0.0001450909090909091,1.36,668
0.3355,0.0001448181818181818,1.36,669
0.3302,0.00014454545454545452,1.36,670
0.3173,0.00014427272727272726,1.37,671
0.3198,0.00014399999999999998,1.37,672
0.3228,0.00014372727272727272,1.37,673
0.2993,0.00014345454545454546,1.37,674
0.2954,0.00014318181818181818,1.37,675
0.3005,0.0001429090909090909,1.38,676
0.2949,0.00014263636363636364,1.38,677
0.2646,0.00014236363636363635,1.38,678
0.2809,0.00014209090909090907,1.38,679
0.2741,0.0001418181818181818,1.38,680
0.2671,0.00014154545454545453,1.39,681
