loss,learning_rate,epoch,steps
1.8956,2.9999999999999997e-06,0.0,1
2.1221,5.999999999999999e-06,0.0,2
2.1755,8.999999999999999e-06,0.01,3
2.2356,1.1999999999999999e-05,0.01,4
2.2641,1.4999999999999999e-05,0.01,5
2.2553,1.7999999999999997e-05,0.01,6
2.2905,2.1e-05,0.01,7
2.3035,2.3999999999999997e-05,0.02,8
2.2943,2.6999999999999996e-05,0.02,9
2.2847,2.9999999999999997e-05,0.02,10
2.2952,3.2999999999999996e-05,0.02,11
2.2886,3.5999999999999994e-05,0.02,12
2.2738,3.9e-05,0.03,13
2.268,4.2e-05,0.03,14
2.2501,4.4999999999999996e-05,0.03,15
2.2215,4.7999999999999994e-05,0.03,16
2.1653,5.1e-05,0.03,17
2.1622,5.399999999999999e-05,0.04,18
2.1279,5.6999999999999996e-05,0.04,19
2.0787,5.9999999999999995e-05,0.04,20
2.0627,6.299999999999999e-05,0.04,21
2.0299,6.599999999999999e-05,0.04,22
1.9973,6.9e-05,0.05,23
1.9319,7.199999999999999e-05,0.05,24
1.8618,7.5e-05,0.05,25
1.8411,7.8e-05,0.05,26
1.7986,8.1e-05,0.05,27
1.7534,8.4e-05,0.06,28
1.7045,8.699999999999999e-05,0.06,29
1.6419,8.999999999999999e-05,0.06,30
1.5606,9.3e-05,0.06,31
1.4872,9.599999999999999e-05,0.07,32
1.4267,9.9e-05,0.07,33
1.3171,0.000102,0.07,34
1.2012,0.00010499999999999999,0.07,35
1.149,0.00010799999999999998,0.07,36
1.0833,0.00011099999999999999,0.08,37
0.9922,0.00011399999999999999,0.08,38
0.9011,0.000117,0.08,39
0.8576,0.00011999999999999999,0.08,40
0.798,0.00012299999999999998,0.08,41
0.7459,0.00012599999999999997,0.09,42
0.6676,0.000129,0.09,43
0.6387,0.00013199999999999998,0.09,44
0.6254,0.000135,0.09,45
0.5955,0.000138,0.09,46
0.5627,0.00014099999999999998,0.1,47
0.5431,0.00014399999999999998,0.1,48
0.5046,0.000147,0.1,49
0.5364,0.00015,0.1,50
0.9157,0.00015299999999999998,0.1,51
0.9237,0.00015299999999999998,0.11,52
0.9246,0.000156,0.11,53
