loss,learning_rate,epoch,steps
0.3577,0.00029099999999999997,0.2,98
0.3374,0.000294,0.2,99
0.4254,0.00029699999999999996,0.2,100
0.7508,0.0003,0.21,101
0.7403,0.000299,0.21,102
0.6989,0.000298,0.21,103
0.6619,0.00029699999999999996,0.21,104
0.6501,0.000296,0.21,105
0.6461,0.00029499999999999996,0.22,106
0.6416,0.000294,0.22,107
0.6246,0.00029299999999999997,0.22,108
0.6051,0.000292,0.22,109
0.6037,0.00029099999999999997,0.22,110
0.5765,0.00029,0.23,111
0.5739,0.000289,0.23,112
0.5724,0.00028799999999999995,0.23,113
0.5416,0.000287,0.23,114
0.5466,0.00028599999999999996,0.23,115
0.5302,0.000285,0.24,116
0.5233,0.00028399999999999996,0.24,117
0.5343,0.000283,0.24,118
0.5381,0.00028199999999999997,0.24,119
0.5055,0.00028099999999999995,0.24,120
0.4952,0.00028,0.25,121
0.4697,0.000279,0.25,122
0.5016,0.000278,0.25,123
0.476,0.00027699999999999996,0.25,124
0.4621,0.000276,0.25,125
0.4579,0.00027499999999999996,0.26,126
0.457,0.000274,0.26,127
0.4616,0.00027299999999999997,0.26,128
0.4554,0.00027199999999999994,0.26,129
0.444,0.000271,0.26,130
0.4506,0.00027,0.27,131
0.42,0.000269,0.27,132
0.423,0.00026799999999999995,0.27,133
0.4034,0.000267,0.27,134
0.4104,0.000266,0.27,135
0.4305,0.000265,0.28,136
0.3819,0.00026399999999999997,0.28,137
0.3928,0.000263,0.28,138
0.3634,0.00026199999999999997,0.28,139
0.3752,0.000261,0.28,140
0.377,0.00026,0.29,141
0.3621,0.00025899999999999995,0.29,142
0.3669,0.000258,0.29,143
0.3324,0.00025699999999999996,0.29,144
0.335,0.000256,0.3,145
0.3202,0.00025499999999999996,0.3,146
0.3104,0.000254,0.3,147
0.3039,0.00025299999999999997,0.3,148
0.314,0.00025199999999999995,0.3,149
0.3553,0.000251,0.31,150
0.721,0.00025,0.31,151
0.6915,0.000249,0.31,152
0.645,0.00024799999999999996,0.31,153
0.6187,0.000247,0.31,154
0.5988,0.00024599999999999996,0.32,155
0.5938,0.000245,0.32,156
0.5744,0.000244,0.32,157
0.5692,0.000243,0.32,158
0.5617,0.00024199999999999997,0.32,159
0.5308,0.00024099999999999998,0.33,160
0.5535,0.00023999999999999998,0.33,161
0.5405,0.00023899999999999998,0.33,162
0.5345,0.00023799999999999998,0.33,163
0.5316,0.000237,0.33,164
0.5195,0.00023599999999999996,0.34,165
0.513,0.00023499999999999997,0.34,166
0.502,0.000234,0.34,167
0.4965,0.00023299999999999997,0.34,168
0.498,0.00023199999999999997,0.34,169
0.4825,0.00023099999999999998,0.35,170
0.502,0.00023,0.35,171
0.465,0.00022899999999999998,0.35,172
0.474,0.00022799999999999999,0.35,173
0.4596,0.000227,0.35,174
0.4516,0.00022599999999999996,0.36,175
0.451,0.000225,0.36,176
0.4332,0.000224,0.36,177
0.433,0.00022299999999999997,0.36,178
0.4212,0.00022199999999999998,0.36,179
0.4331,0.00022099999999999998,0.37,180
0.4105,0.00021999999999999995,0.37,181
0.4268,0.00021899999999999998,0.37,182
0.4062,0.00021799999999999999,0.37,183
0.3958,0.000217,0.37,184
0.3878,0.00021599999999999996,0.38,185
0.3963,0.000215,0.38,186
0.3645,0.000214,0.38,187
0.3737,0.00021299999999999997,0.38,188
0.3675,0.00021199999999999998,0.38,189
0.3633,0.00021099999999999998,0.39,190
0.3473,0.00020999999999999998,0.39,191
0.3386,0.00020899999999999998,0.39,192
0.3329,0.000208,0.39,193
0.3285,0.00020699999999999996,0.39,194
0.3317,0.00020599999999999997,0.4,195
0.305,0.000205,0.4,196
0.319,0.000204,0.4,197
0.3044,0.00020299999999999997,0.4,198
0.304,0.00020199999999999998,0.41,199
0.3488,0.000201,0.41,200
0.6518,0.00019999999999999998,0.41,201
0.6426,0.00019899999999999999,0.41,202
0.6387,0.000198,0.41,203
0.6068,0.00019699999999999996,0.42,204
0.5704,0.00019599999999999997,0.42,205
0.544,0.000195,0.42,206
0.5449,0.00019399999999999997,0.42,207
0.5487,0.00019299999999999997,0.42,208
0.5376,0.00019199999999999998,0.43,209
0.5211,0.000191,0.43,210
0.5355,0.00018999999999999998,0.43,211
0.5207,0.00018899999999999999,0.43,212
0.494,0.000188,0.43,213
0.5062,0.00018699999999999996,0.44,214
0.5102,0.000186,0.44,215
0.51,0.000185,0.44,216
0.4878,0.00018399999999999997,0.44,217
0.4795,0.00018299999999999998,0.44,218
0.4883,0.00018199999999999998,0.45,219
0.4689,0.000181,0.45,220
0.4588,0.00017999999999999998,0.45,221
0.4605,0.000179,0.45,222
0.4768,0.000178,0.45,223
0.4395,0.00017699999999999997,0.46,224
0.453,0.000176,0.46,225
0.44,0.000175,0.46,226
0.4499,0.00017399999999999997,0.46,227
0.4495,0.00017299999999999998,0.46,228
0.4193,0.000172,0.47,229
0.4016,0.00017099999999999998,0.47,230
0.4087,0.00016999999999999999,0.47,231
0.4076,0.000169,0.47,232
0.4046,0.000168,0.47,233
0.3799,0.00016699999999999997,0.48,234
0.373,0.000166,0.48,235
0.3747,0.000165,0.48,236
0.3751,0.00016399999999999997,0.48,237
0.3693,0.00016299999999999998,0.48,238
0.3575,0.000162,0.49,239
0.3567,0.00016099999999999998,0.49,240
0.3529,0.00015999999999999999,0.49,241
0.3448,0.000159,0.49,242
0.3333,0.00015799999999999996,0.49,243
0.3239,0.000157,0.5,244
0.3212,0.000156,0.5,245
0.3223,0.000155,0.5,246
0.3136,0.00015399999999999998,0.5,247
0.3116,0.00015299999999999998,0.5,248
0.2994,0.000152,0.51,249
0.3358,0.00015099999999999998,0.51,250
0.6204,0.00015,0.51,251
0.6286,0.000149,0.51,252
0.6038,0.000148,0.52,253
0.5675,0.000147,0.52,254
0.5583,0.000146,0.52,255
0.5595,0.000145,0.52,256
0.5512,0.00014399999999999998,0.52,257
0.5251,0.00014299999999999998,0.53,258
0.5196,0.00014199999999999998,0.53,259
0.5126,0.00014099999999999998,0.53,260
0.5139,0.00014,0.53,261
0.5019,0.000139,0.53,262
0.5099,0.000138,0.54,263
0.487,0.000137,0.54,264
0.5044,0.00013599999999999997,0.54,265
0.4874,0.000135,0.54,266
0.4647,0.00013399999999999998,0.54,267
0.4812,0.000133,0.55,268
0.4711,0.00013199999999999998,0.55,269
0.4674,0.00013099999999999999,0.55,270
0.448,0.00013,0.55,271
0.4438,0.000129,0.55,272
0.4552,0.000128,0.56,273
0.4388,0.000127,0.56,274
0.4375,0.00012599999999999997,0.56,275
0.4355,0.000125,0.56,276
0.43,0.00012399999999999998,0.56,277
0.4165,0.00012299999999999998,0.57,278
0.4249,0.000122,0.57,279
0.4158,0.00012099999999999999,0.57,280
0.3941,0.00011999999999999999,0.57,281
0.3802,0.00011899999999999999,0.57,282
0.3938,0.00011799999999999998,0.58,283
0.3828,0.000117,0.58,284
0.3826,0.00011599999999999999,0.58,285
0.3624,0.000115,0.58,286
0.3672,0.00011399999999999999,0.58,287
0.3484,0.00011299999999999998,0.59,288
0.3488,0.000112,0.59,289
0.3505,0.00011099999999999999,0.59,290
0.3341,0.00010999999999999998,0.59,291
0.3318,0.00010899999999999999,0.59,292
0.3361,0.00010799999999999998,0.6,293
0.3242,0.000107,0.6,294
0.3062,0.00010599999999999999,0.6,295
0.3093,0.00010499999999999999,0.6,296
0.3059,0.000104,0.6,297
0.3004,0.00010299999999999998,0.61,298
0.2956,0.000102,0.61,299
0.3567,0.00010099999999999999,0.61,300
0.6066,9.999999999999999e-05,0.61,301
0.614,9.9e-05,0.61,302
0.5848,9.799999999999998e-05,0.62,303
0.5804,9.699999999999999e-05,0.62,304
0.5541,9.599999999999999e-05,0.62,305
0.5477,9.499999999999999e-05,0.62,306
0.5506,9.4e-05,0.62,307
0.5335,9.3e-05,0.63,308
0.5142,9.199999999999999e-05,0.63,309
0.5154,9.099999999999999e-05,0.63,310
0.505,8.999999999999999e-05,0.63,311
0.4839,8.9e-05,0.64,312
0.4857,8.8e-05,0.64,313
0.4784,8.699999999999999e-05,0.64,314
0.4799,8.6e-05,0.64,315
0.478,8.499999999999999e-05,0.64,316
0.4614,8.4e-05,0.65,317
0.4776,8.3e-05,0.65,318
0.4603,8.199999999999999e-05,0.65,319
0.4483,8.1e-05,0.65,320
0.4537,7.999999999999999e-05,0.65,321
0.4412,7.899999999999998e-05,0.66,322
0.4421,7.8e-05,0.66,323
0.4363,7.699999999999999e-05,0.66,324
0.4327,7.6e-05,0.66,325
0.4233,7.5e-05,0.66,326
0.4302,7.4e-05,0.67,327
0.4143,7.3e-05,0.67,328
0.4035,7.199999999999999e-05,0.67,329
0.4215,7.099999999999999e-05,0.67,330
0.3788,7e-05,0.67,331
0.4007,6.9e-05,0.68,332
0.3767,6.799999999999999e-05,0.68,333
0.4017,6.699999999999999e-05,0.68,334
0.3623,6.599999999999999e-05,0.68,335
0.3414,6.5e-05,0.68,336
0.3595,6.4e-05,0.69,337
0.3483,6.299999999999999e-05,0.69,338
0.3277,6.199999999999999e-05,0.69,339
0.349,6.1e-05,0.69,340
0.3368,5.9999999999999995e-05,0.69,341
0.3385,5.899999999999999e-05,0.7,342
0.3268,5.7999999999999994e-05,0.7,343
0.32,5.6999999999999996e-05,0.7,344
0.3223,5.6e-05,0.7,345
0.3151,5.499999999999999e-05,0.7,346
0.3012,5.399999999999999e-05,0.71,347
0.2934,5.2999999999999994e-05,0.71,348
0.3002,5.2e-05,0.71,349
0.3282,5.1e-05,0.71,350
0.5984,4.9999999999999996e-05,0.71,351
0.613,4.899999999999999e-05,0.72,352
0.5737,4.7999999999999994e-05,0.72,353
0.577,4.7e-05,0.72,354
0.5638,4.599999999999999e-05,0.72,355
0.5426,4.4999999999999996e-05,0.72,356
0.5296,4.4e-05,0.73,357
0.5231,4.3e-05,0.73,358
0.5076,4.2e-05,0.73,359
0.5011,4.0999999999999994e-05,0.73,360
0.5131,3.9999999999999996e-05,0.73,361
0.4924,3.9e-05,0.74,362
0.484,3.8e-05,0.74,363
0.4809,3.7e-05,0.74,364
0.472,3.5999999999999994e-05,0.74,365
0.471,3.5e-05,0.75,366
0.4798,3.399999999999999e-05,0.75,367
0.4663,3.2999999999999996e-05,0.75,368
0.4679,3.2e-05,0.75,369
0.4643,3.0999999999999995e-05,0.75,370
0.4514,2.9999999999999997e-05,0.76,371
0.453,2.8999999999999997e-05,0.76,372
0.4505,2.8e-05,0.76,373
0.4382,2.6999999999999996e-05,0.76,374
0.4323,2.6e-05,0.76,375
0.4153,2.4999999999999998e-05,0.77,376
0.4179,2.3999999999999997e-05,0.77,377
0.4337,2.2999999999999997e-05,0.77,378
0.404,2.2e-05,0.77,379
0.4108,2.1e-05,0.77,380
0.3797,1.9999999999999998e-05,0.78,381
0.3801,1.9e-05,0.78,382
0.3831,1.7999999999999997e-05,0.78,383
0.367,1.6999999999999996e-05,0.78,384
0.3656,1.6e-05,0.78,385
0.3674,1.4999999999999999e-05,0.79,386
0.3604,1.4e-05,0.79,387
0.3572,1.3e-05,0.79,388
0.3563,1.1999999999999999e-05,0.79,389
0.3651,1.1e-05,0.79,390
0.3397,9.999999999999999e-06,0.8,391
0.3418,8.999999999999999e-06,0.8,392
0.3391,8e-06,0.8,393
0.3265,7e-06,0.8,394
0.3193,5.999999999999999e-06,0.8,395
0.3258,4.9999999999999996e-06,0.81,396
0.3142,4e-06,0.81,397
0.3043,2.9999999999999997e-06,0.81,398
0.2994,2e-06,0.81,399
0.3408,1e-06,0.81,400
