loss,learning_rate,epoch,steps
1.8913,2.9999999999999997e-06,0.0,1
2.1197,5.999999999999999e-06,0.0,2
2.186,8.999999999999999e-06,0.01,3
2.2224,1.1999999999999999e-05,0.01,4
2.2666,1.4999999999999999e-05,0.01,5
2.2518,1.7999999999999997e-05,0.01,6
2.2996,2.1e-05,0.01,7
2.3017,2.3999999999999997e-05,0.02,8
2.2868,2.6999999999999996e-05,0.02,9
2.3112,2.9999999999999997e-05,0.02,10
2.3019,3.2999999999999996e-05,0.02,11
2.2934,3.5999999999999994e-05,0.02,12
2.2756,3.9e-05,0.03,13
2.2708,4.2e-05,0.03,14
2.2574,4.4999999999999996e-05,0.03,15
2.2043,4.7999999999999994e-05,0.03,16
2.2045,5.1e-05,0.03,17
2.1801,5.399999999999999e-05,0.04,18
2.1293,5.6999999999999996e-05,0.04,19
2.0932,5.9999999999999995e-05,0.04,20
2.0723,6.299999999999999e-05,0.04,21
2.0402,6.599999999999999e-05,0.04,22
1.9843,6.9e-05,0.05,23
1.9371,7.199999999999999e-05,0.05,24
1.8631,7.5e-05,0.05,25
1.8553,7.8e-05,0.05,26
1.8039,8.1e-05,0.05,27
1.7533,8.4e-05,0.06,28
1.7024,8.699999999999999e-05,0.06,29
1.6458,8.999999999999999e-05,0.06,30
1.5615,9.3e-05,0.06,31
1.4955,9.599999999999999e-05,0.07,32
1.4254,9.9e-05,0.07,33
1.2917,0.000102,0.07,34
1.2272,0.00010499999999999999,0.07,35
1.1758,0.00010799999999999998,0.07,36
1.0737,0.00011099999999999999,0.08,37
0.9811,0.00011399999999999999,0.08,38
0.9209,0.000117,0.08,39
0.8476,0.00011999999999999999,0.08,40
0.8039,0.00012299999999999998,0.08,41
0.7585,0.00012599999999999997,0.09,42
0.6485,0.000129,0.09,43
0.645,0.00013199999999999998,0.09,44
0.622,0.000135,0.09,45
0.5903,0.000138,0.09,46
0.5733,0.00014099999999999998,0.1,47
0.5418,0.00014399999999999998,0.1,48
0.5064,0.000147,0.1,49
0.5303,0.00015,0.1,50
0.9045,0.00015299999999999998,0.1,51
0.9179,0.000156,0.11,52
0.8919,0.000156,0.11,53
0.8502,0.000159,0.11,54
0.8352,0.000162,0.11,55
0.8163,0.000165,0.11,56
0.7842,0.000168,0.12,57
0.7768,0.00017099999999999998,0.12,58
0.7679,0.00017399999999999997,0.12,59
0.7381,0.00017699999999999997,0.12,60
0.7177,0.00017999999999999998,0.12,61
0.7146,0.00018299999999999998,0.13,62
0.713,0.000186,0.13,63
0.6848,0.00018899999999999999,0.13,64
0.6803,0.00019199999999999998,0.13,65
0.663,0.000195,0.13,66
0.6601,0.000198,0.14,67
0.6543,0.000201,0.14,68
0.6383,0.000204,0.14,69
0.618,0.00020699999999999996,0.14,70
0.6022,0.00020999999999999998,0.14,71
0.6064,0.00021299999999999997,0.15,72
0.5919,0.00021599999999999996,0.15,73
0.5883,0.00021899999999999998,0.15,74
0.6009,0.00022199999999999998,0.15,75
0.5517,0.000225,0.15,76
0.5669,0.00022799999999999999,0.16,77
0.5568,0.00023099999999999998,0.16,78
0.5474,0.000234,0.16,79
0.5308,0.000237,0.16,80
0.5333,0.00023999999999999998,0.16,81
0.5287,0.000243,0.17,82
0.5043,0.00024599999999999996,0.17,83
0.4992,0.000249,0.17,84
0.4798,0.00025199999999999995,0.17,85
0.4714,0.00025499999999999996,0.18,86
0.494,0.000258,0.18,87
0.4756,0.000261,0.18,88
0.4529,0.00026399999999999997,0.18,89
0.4648,0.000267,0.18,90
0.4485,0.00027,0.19,91
0.4352,0.00027299999999999997,0.19,92
0.446,0.000276,0.19,93
0.4053,0.000279,0.19,94
0.404,0.00028199999999999997,0.19,95
0.4094,0.000285,0.2,96
0.3947,0.00028799999999999995,0.2,97
0.398,0.00029099999999999997,0.2,98
0.3711,0.000294,0.2,99
0.4267,0.00029699999999999996,0.2,100
0.7869,0.0003,0.21,101
0.7625,0.000299,0.21,102
0.7243,0.000298,0.21,103
0.7092,0.00029699999999999996,0.21,104
0.6751,0.000296,0.21,105
0.6816,0.00029499999999999996,0.22,106
0.6753,0.000294,0.22,107
0.6571,0.00029299999999999997,0.22,108
0.6384,0.000292,0.22,109
0.631,0.00029099999999999997,0.22,110
0.614,0.00029,0.23,111
0.5976,0.000289,0.23,112
0.5983,0.00028799999999999995,0.23,113
0.5933,0.000287,0.23,114
0.5889,0.00028599999999999996,0.23,115
0.5958,0.000285,0.24,116
0.5715,0.00028399999999999996,0.24,117
0.5891,0.000283,0.24,118
0.5418,0.00028199999999999997,0.24,119
0.5548,0.00028099999999999995,0.24,120
0.5374,0.00028,0.25,121
0.5269,0.000279,0.25,122
0.5289,0.000278,0.25,123
0.5256,0.00027699999999999996,0.25,124
0.5212,0.000276,0.25,125
0.5145,0.00027499999999999996,0.26,126
0.4918,0.000274,0.26,127
0.5016,0.00027299999999999997,0.26,128
0.4894,0.00027199999999999994,0.26,129
0.4604,0.000271,0.26,130
0.4659,0.00027,0.27,131
0.4422,0.000269,0.27,132
0.4708,0.00026799999999999995,0.27,133
0.436,0.000267,0.27,134
0.4275,0.000266,0.27,135
0.4313,0.000265,0.28,136
0.3996,0.00026399999999999997,0.28,137
0.3939,0.000263,0.28,138
0.4016,0.00026199999999999997,0.28,139
0.3919,0.000261,0.28,140
0.3967,0.00026,0.29,141
0.3751,0.00025899999999999995,0.29,142
0.3576,0.000258,0.29,143
0.3496,0.00025699999999999996,0.29,144
0.3409,0.000256,0.3,145
0.337,0.00025499999999999996,0.3,146
0.3233,0.000254,0.3,147
0.3035,0.00025299999999999997,0.3,148
0.3074,0.00025199999999999995,0.3,149
0.3699,0.000251,0.31,150
0.6982,0.00025,0.31,151
0.6803,0.000249,0.31,152
0.6494,0.00024799999999999996,0.31,153
0.6399,0.000247,0.31,154
0.6006,0.00024599999999999996,0.32,155
0.5824,0.000245,0.32,156
0.5788,0.000244,0.32,157
0.5675,0.000243,0.32,158
0.559,0.00024199999999999997,0.32,159
0.5476,0.00024099999999999998,0.33,160
0.5485,0.00023999999999999998,0.33,161
0.5355,0.00023899999999999998,0.33,162
0.5251,0.00023799999999999998,0.33,163
0.532,0.000237,0.33,164
0.5298,0.00023599999999999996,0.34,165
0.5052,0.00023499999999999997,0.34,166
0.503,0.000234,0.34,167
0.504,0.00023299999999999997,0.34,168
0.4917,0.00023199999999999997,0.34,169
0.484,0.00023099999999999998,0.35,170
0.4907,0.00023,0.35,171
