loss,learning_rate,epoch,steps
1.9315,2.9999999999999997e-06,0.0,1
2.1441,5.999999999999999e-06,0.0,2
2.2054,8.999999999999999e-06,0.01,3
2.2525,1.1999999999999999e-05,0.01,4
2.2855,1.4999999999999999e-05,0.01,5
2.2673,1.7999999999999997e-05,0.01,6
2.2918,2.1e-05,0.01,7
2.3019,2.3999999999999997e-05,0.02,8
2.2906,2.6999999999999996e-05,0.02,9
2.269,2.9999999999999997e-05,0.02,10
2.2578,3.2999999999999996e-05,0.02,11
2.261,3.5999999999999994e-05,0.02,12
2.2395,3.9e-05,0.03,13
2.2171,4.2e-05,0.03,14
2.2081,4.4999999999999996e-05,0.03,15
2.164,4.7999999999999994e-05,0.03,16
2.0773,5.1e-05,0.03,17
2.0981,5.399999999999999e-05,0.04,18
2.0601,5.6999999999999996e-05,0.04,19
2.0001,5.9999999999999995e-05,0.04,20
1.9736,6.299999999999999e-05,0.04,21
1.9409,6.599999999999999e-05,0.04,22
1.8902,6.9e-05,0.05,23
1.8127,7.199999999999999e-05,0.05,24
1.69,7.5e-05,0.05,25
1.6524,7.8e-05,0.05,26
1.5788,8.1e-05,0.05,27
1.5009,8.4e-05,0.06,28
1.4229,8.699999999999999e-05,0.06,29
1.3376,8.999999999999999e-05,0.06,30
1.2429,9.3e-05,0.06,31
1.163,9.599999999999999e-05,0.07,32
1.1001,9.9e-05,0.07,33
0.9969,0.000102,0.07,34
0.8955,0.00010499999999999999,0.07,35
0.9026,0.00010799999999999998,0.07,36
0.8805,0.00011099999999999999,0.08,37
0.8493,0.00011399999999999999,0.08,38
0.7903,0.000117,0.08,39
0.781,0.00011999999999999999,0.08,40
0.7437,0.00012299999999999998,0.08,41
0.7199,0.00012599999999999997,0.09,42
0.6395,0.000129,0.09,43
0.65,0.00013199999999999998,0.09,44
0.636,0.000135,0.09,45
0.5893,0.000138,0.09,46
0.5337,0.00014099999999999998,0.1,47
0.5026,0.00014399999999999998,0.1,48
0.4694,0.000147,0.1,49
0.5459,0.00015,0.1,50
0.9482,0.00015299999999999998,0.1,51
